,results,K
2013-04-29,5621.1661395974625,51
2013-04-30,5703.81203142748,51
2013-05-01,5788.4828169116845,51
2013-05-02,5835.538204637443,51
2013-05-03,5886.395157228826,51
2013-05-06,5944.870339514817,51
2013-05-07,6016.838518883726,59
2013-05-08,6113.373071884969,59
2013-05-09,6251.724779787813,51
2013-05-10,6409.31829283844,59
2013-05-13,6672.939974761946,59
2013-05-14,6902.358071758576,51
2013-05-15,6995.466556771936,51
2013-05-16,6903.870484752312,51
2013-05-17,6790.718651699864,51
2013-05-20,6840.2258358546815,51
2013-05-21,6856.312851105262,51
2013-05-22,6867.285856812518,51
2013-05-23,6907.249132920467,51
2013-05-24,6908.46803752337,51
2013-05-27,6984.72637469695,51
2013-05-28,7037.381495982413,51
2013-05-29,7004.456373880849,51
2013-05-30,6924.078222187119,51
2013-05-31,6874.246265356316,51
2013-06-03,6892.061822823931,51
2013-06-04,6874.614034349818,51
2013-06-05,6885.714504748282,51
2013-06-06,6902.26088701701,51
2013-06-07,6881.273800157204,51
2013-06-10,6859.070376718703,51
2013-06-11,6827.451645168588,51
2013-06-12,6762.787631991402,51
2013-06-13,6695.976259816854,51
2013-06-14,6662.829858121986,51
2013-06-17,6636.144973271293,59
2013-06-18,6678.760111128207,59
2013-06-19,6711.396419695258,59
2013-06-20,6692.93071525259,59
2013-06-21,6664.766674994353,59
2013-06-24,6582.413862765376,51
2013-06-25,6464.753546910433,51
2013-06-26,6440.318750192806,53
2013-06-27,6430.039477196698,51
2013-06-28,6426.872021839866,59
2013-07-01,6499.162741586534,59
2013-07-02,6537.847596904288,59
2013-07-03,6666.763948661066,59
2013-07-04,6807.41165270078,59
2013-07-05,6888.238221352289,59
2013-07-08,6804.213484624654,1
2013-07-09,7008.829439106291,51
2013-07-10,7016.362767183753,51
2013-07-11,6979.088206191112,51
2013-07-12,6913.732682773487,51
2013-07-15,6894.172477244007,51
2013-07-16,6900.661469290618,51
2013-07-17,6882.96643036009,51
2013-07-18,6821.306410142869,1
2013-07-19,6805.908630114775,51
2013-07-22,6719.840060755666,1
2013-07-23,6783.987328648319,51
2013-07-24,6771.2225933837835,51
2013-07-25,6793.436142813002,51
2013-07-26,6768.377420979649,51
2013-07-29,6753.181464835239,49
2013-07-30,6762.437789856037,49
2013-07-31,6795.428554119262,49
2013-08-01,6781.586612371903,49
2013-08-02,6743.424755715732,59
2013-08-05,6715.512051522322,59
2013-08-06,6721.20111415118,49
2013-08-07,6759.030217782525,49
2013-08-08,6839.26953951271,51
2013-08-09,6862.932102225042,51
2013-08-12,6961.525281466977,51
2013-08-13,7020.367962245014,53
2013-08-14,7079.97786260633,59
2013-08-15,7119.425567391117,53
2013-08-16,7182.261960465919,53
2013-08-19,7229.9456963157845,53
2013-08-20,7291.453547179349,59
2013-08-21,7382.503244194352,59
2013-08-22,7467.129669906788,59
2013-08-23,7520.747670993409,49
2013-08-26,7538.610937715027,49
2013-08-27,7573.512285778668,49
2013-08-28,7577.732941770825,49
2013-08-29,7579.2308240227285,49
2013-08-30,7584.384965672168,49
2013-09-02,7579.748354994414,49
2013-09-03,7554.571051246398,49
2013-09-04,7591.6373636339,49
2013-09-05,7660.749419914681,53
2013-09-06,7719.755686644257,55
2013-09-09,7816.014313587832,53
2013-09-10,7828.95094587861,53
2013-09-11,7828.443707766548,49
2013-09-12,7784.652619209453,55
2013-09-13,7780.622742000733,55
2013-09-16,7715.427599800065,49
2013-09-17,7652.159552680026,49
2013-09-18,7584.250944388343,49
2013-09-19,7513.948739665614,49
2013-09-20,7408.540892648269,49
2013-09-23,7266.503757671149,49
2013-09-24,7157.824854522061,49
2013-09-25,7084.834714468193,49
2013-09-26,7016.609697762274,49
