ds,predicted_y_train,actual_y_train
1997-10-30,3895.28125,3873.0
1997-10-31,3940.2078125,4017.0
1997-11-03,4002.649453125,4015.0
1997-11-04,4128.91317578125,4119.0
1997-11-05,4142.833834570313,4195.5
1997-11-06,4137.344276298829,4235.75
1997-11-07,4152.58649011377,4133.0
1997-11-10,4094.434564619458,4106.0
1997-11-11,4110.03129285043,4106.0
1997-11-12,4126.932857492952,4194.0
1997-11-13,4135.283875367601,4114.15
1997-11-14,4144.22119413598,4127.0
1997-11-17,4143.40350384278,4161.0
1997-11-18,4150.598679034919,4141.0
1997-11-19,4161.228612986665,4188.5
1997-11-20,4149.658793635997,4184.5
1997-11-21,4090.9917333177964,4112.75
1997-11-24,4062.194444983688,4093.0
1997-11-25,4072.682292232872,4057.5
1997-11-26,4085.603906844515,4069.5
1997-11-27,4095.9841021867405,4162.0
1997-11-28,4108.9629947960775,4142.0
1997-12-01,4107.507003910881,4111.0
1997-12-02,3920.743631450176,4065.0
1997-12-03,3953.5695292336236,3990.0
1997-12-04,3944.106313966789,3933.5
1997-12-05,3906.241290850185,3894.0
1997-12-08,3795.024030887006,3733.5
1997-12-09,3772.216004200384,3775.0
1997-12-10,3746.943989767882,3782.0
1997-12-11,3727.9445463816287,3792.75
1997-12-12,3788.4113299323294,3730.5
1997-12-15,3800.2195867221476,3796.0
1997-12-16,3821.191640866116,3857.0
1997-12-17,3804.7212889576754,3853.5
1997-12-18,3821.467797756226,3814.0
1997-12-19,3812.1426229622375,3831.5
1997-12-22,3823.003292444459,3832.5
1997-12-23,3829.5156098174966,3815.5
1997-12-24,3835.894775696729,3855.5
1997-12-25,3823.409319139338,3855.5
1997-12-26,3844.6430799869686,3855.5
1997-12-29,3890.4083342465137,3902.5
1997-12-30,4023.6096507632956,4116.0
1997-12-31,4028.752951728952,4046.0
1998-01-01,4032.512122853718,4046.0
1998-01-02,3983.538663298065,3966.0
1998-01-05,4021.5722819204593,3917.0
1998-01-06,4055.4246944721313,3877.5
1998-01-07,4217.6382539857195,4074.0
1998-01-08,4241.172967196611,4410.5
1998-01-09,4266.83438823736,4569.0
1998-01-12,4347.475541152612,4493.5
1998-01-13,4374.838338874134,4346.0
1998-01-14,4402.520673774535,4407.65
1998-01-15,4358.869393015378,4386.65
1998-01-16,4318.663222778336,4315.0
1998-01-19,4296.881127769141,4366.0
1998-01-20,4293.062519535375,4331.5
1998-01-21,4265.914865021269,4303.5
1998-01-22,4287.415869487497,4304.000000000001
1998-01-23,4267.003697004904,4262.000000000001
1998-01-26,4254.8904778558,4248.000000000001
1998-01-27,4192.795835036265,4253.000000000001
1998-01-28,4201.255144249914,4223.250000000001
1998-01-29,4209.880253875962,4213.000000000001
1998-01-30,4218.748660427074,4218.000000000001
1998-02-02,4470.284160283523,4321.000000000001
1998-02-03,4492.719754201678,4486.000000000001
1998-02-04,4514.584507188155,4647.500000000001
1998-02-05,4529.431819848278,4662.000000000001
1998-02-06,4616.805387480861,4759.250000000001
1998-02-09,4624.963312443035,4682.000000000001
1998-02-10,4580.861451007556,4656.150000000001
1998-02-11,4591.162606614229,4553.850000000001
1998-02-12,4548.128453256213,4569.100000000001
1998-02-13,4467.760781268254,4513.5
1998-02-16,4475.87253419275,4428.0
1998-02-17,4523.17835451393,4494.0
1998-02-18,4589.409146262858,4602.0
1998-02-19,4605.583860324937,4703.0
1998-02-20,4692.729759866808,4693.0
1998-02-23,4738.194188009904,4843.5
1998-02-24,4821.437498517609,4924.0
1998-02-25,4852.869581691677,4984.0
1998-02-26,4885.4503035637645,4856.5
1998-02-27,4870.919431048154,4857.5
1998-03-02,4837.718594579207,4866.5
1998-03-03,4859.690316293991,4913.0
1998-03-04,4878.038844398607,4952.5
1998-03-05,4891.620936259129,4921.75
1998-03-06,4876.261642079672,4925.0
1998-03-09,4857.426954809613,4837.0
1998-03-10,4869.050136927941,4941.0
1998-03-11,4883.459571223961,4919.0
1998-03-12,4963.2744194544475,4948.1
1998-03-13,5043.036092764359,5157.0
1998-03-16,5083.706108339165,5147.5
1998-03-17,5072.354037046485,5137.5
1998-03-18,5071.512821173114,5115.0
1998-03-19,5095.618004918628,5116.0
1998-03-20,5097.429087148312,5148.75
1998-03-23,5064.714053512387,5148.0
1998-03-24,5058.380671787511,5061.5
1998-03-25,5015.252830451006,5103.0
1998-03-26,5023.371992888972,5113.5
1998-03-27,5030.268077355233,4969.0
1998-03-30,4774.744884670587,4792.5
1998-03-31,4771.5961991751565,4755.5
1998-04-01,4767.191493319214,4846.25
1998-04-02,4761.649125765244,4846.25
1998-04-03,4851.75991024055,4846.25
1998-04-06,4881.516073648593,4871.5
1998-04-07,4882.720529590542,4935.0
1998-04-08,4883.404049223673,4975.0
1998-04-09,4883.401273123659,4910.5
1998-04-10,4944.092615807119,4928.0
1998-04-13,4993.165441959258,5083.0
1998-04-14,5069.007158640262,5007.0
1998-04-15,5113.524814719951,5103.5
1998-04-16,5115.625414397292,5227.7
1998-04-17,5155.651409871226,5257.0
1998-04-20,5123.676276007372,5167.0
1998-04-21,5086.158762132121,5061.0
1998-04-22,5087.547666649352,5114.0
1998-04-23,5104.643658459269,5154.5
1998-04-24,5135.219741737785,5158.0
1998-04-27,5248.351699956913,5233.0
1998-04-28,5329.763290721228,5377.5
1998-04-29,5357.671645298532,5451.5
1998-04-30,5413.4081528974975,5451.5
1998-05-01,5424.89922925411,5451.5
1998-05-04,5407.378070204788,5415.0
1998-05-05,5412.955545032597,5426.0
1998-05-06,5439.4672958046995,5522.5
1998-05-07,5448.401708133751,5478.0
1998-05-08,5469.0892298842555,5447.0
1998-05-11,5450.289060588112,5502.0
1998-05-12,5468.320241519556,5512.5
1998-05-13,5449.229020663521,5511.0
1998-05-14,5466.0142309607,5520.25
1998-05-15,5451.089296788869,5427.0
