ds,predicted_y_train,actual_y_train
1998-10-30,7834.929166666667,7812.0
1998-11-02,7864.945069444444,7865.0
1998-11-03,7923.595100694445,8070.5
1998-11-04,7970.674855729168,8050.0
1998-11-05,7949.144709626737,7920.5
1998-11-06,7947.858889552516,7972.0
1998-11-09,8035.066000696808,8161.0
1998-11-10,7981.113467398316,8085.0
1998-11-11,7957.756640768232,7984.2
1998-11-12,7981.233361695531,7746.6
1998-11-13,7925.045307558085,7925.0
1998-11-16,7889.9403507137695,7939.0
1998-11-17,7862.207923805013,7799.0
1998-11-18,7857.505542217486,7806.999999999998
1998-11-19,7872.8058193283605,7840.999999999999
1998-11-20,7872.459443628112,7839.999999999998
1998-11-23,7880.960193587295,7880.999999999999
1998-11-24,7893.258203266659,7967.999999999999
1998-11-25,7926.198891207771,7902.999999999998
1998-11-26,7917.9810579903815,7934.999999999998
1998-11-27,7936.574555334345,7937.999999999999
1998-11-30,7973.320713656619,7976.999999999998
1998-12-01,7966.089495867225,7786.999999999998
1998-12-02,8067.560326736975,7884.999999999998
1998-12-03,7981.541822509589,8144.999999999998
1998-12-04,7975.583900375953,8207.0
1998-12-07,7976.9701509171255,7895.999999999999
1998-12-08,8006.390358428142,7940.999999999999
1998-12-09,8007.654202979633,7991.199999999999
1998-12-10,8010.149081090203,7921.5999999999985
1998-12-11,8009.6976448377145,7873.0
1998-12-14,8031.71359503503,7901.0
1998-12-15,8041.438368362203,8077.999999999998
1998-12-16,8066.294335034507,8148.999999999998
1998-12-17,8104.175441342024,8129.499999999998
1998-12-18,8187.088366887152,8064.999999999999
1998-12-21,8219.694813050104,8009.999999999999
1998-12-22,8242.67321068991,8235.999999999998
1998-12-23,8276.041183283296,8234.999999999998
1998-12-24,8277.636075664848,8365.999999999998
1998-12-25,8311.516048770794,8366.0
1998-12-28,8355.818678998174,8365.999999999998
1998-12-29,8382.032466154142,8344.999999999998
1998-12-30,8402.829614668486,8425.0
1998-12-31,8273.422245731728,8460.0
1999-01-01,8289.016266892835,8460.0
1999-01-04,8304.68788521868,8294.999999999998
1999-01-05,8259.026827489313,8288.999999999998
1999-01-06,8224.754762053482,8238.499999999998
1999-01-07,8242.980623340509,8161.999999999998
1999-01-08,8155.839144897466,8120.0
1999-01-11,8161.553997678233,8044.0
1999-01-12,8185.581573365949,8184.0
1999-01-13,8192.788733616137,8105.7
1999-01-14,8199.11345354522,8123.699999999998
1999-01-15,8225.498131933156,8135.0
1999-01-18,8286.697509074345,8224.0
1999-01-19,8290.047643875558,8353.0
1999-01-20,8318.80025442373,8333.0
1999-01-21,8294.554319091862,8467.999999999998
1999-01-22,8408.433564596546,8416.999999999998
1999-01-25,8464.267773721167,8420.0
1999-01-26,8548.968006235093,8375.999999999998
1999-01-27,8534.703116572473,8483.0
1999-01-28,8682.250125001006,8619.999999999998
1999-01-29,8671.80763007558,8738.999999999998
