ds,predicted_y_train,actual_y_train
2002-10-30,11487.641193181818,11780.0
2002-10-31,11599.832605113637,11945.0
2002-11-01,11783.593269460227,11746.0
2002-11-04,11020.583751115057,12278.0
2002-11-05,10603.288768216262,11826.0
2002-11-06,10681.485615717986,11977.0
2002-11-07,10444.137737412975,12029.0
2002-11-08,11152.832124283625,11760.0
2002-11-11,11086.877423679623,12092.0
2002-11-12,10983.155385772696,12274.0
2002-11-13,10901.951791424968,12147.0
2002-11-14,10897.887733268944,12499.5
2002-11-15,10725.45655175057,12070.0
2002-11-18,10562.691595247192,12080.0
2002-11-19,10834.377027282277,12069.0
2002-11-20,10651.867753646395,11833.0
2002-11-21,11543.20006178326,11768.0
2002-11-22,11320.482337599697,12088.0
2002-11-25,11219.6401476615,12060.0
2002-11-26,11036.859086862756,12032.0
2002-11-27,11204.304598024077,12140.0
2002-11-28,11389.729813720734,12279.0
2002-11-29,10998.147401423816,12562.5
2002-12-02,10816.793858021992,12598.0
2002-12-03,11162.088454276432,12808.0
2002-12-04,11026.435540852168,12692.0
2002-12-05,11107.264003017968,12786.0
2002-12-06,10878.374009480036,12920.0
2002-12-09,10890.800421921675,13212.0
2002-12-10,11146.632253651958,13268.0
2002-12-11,11424.906722045918,13113.6
2002-12-12,11550.383843576965,13471.3
2002-12-13,11558.343705910553,13487.0
2002-12-16,11937.146529527641,14294.999999999998
2002-12-17,12022.234673968935,14611.999999999998
2002-12-18,12146.65102221236,14828.0
2002-12-19,12473.680356095203,14908.0
2002-12-20,12448.013291265344,15060.0
2002-12-23,12343.842566221354,15730.0
2002-12-24,12450.21280078571,15898.0
2002-12-25,12286.51938420913,15898.0
2002-12-26,12468.591828063838,15898.0
2002-12-27,12430.79194014463,16467.0
2002-12-30,12632.161269353399,16590.0
2002-12-31,12285.11373082906,16583.0
2003-01-01,12674.154176474873,16583.0
2003-01-02,12152.487687801462,16921.0
2003-01-03,12229.978190222457,17184.0
2003-01-06,12271.36339925958,15285.0
2003-01-07,12976.913139035565,15310.0
2003-01-08,12606.152921941108,16148.0
2003-01-09,12628.460118299503,16163.999999999996
2003-01-10,12549.738363853814,14877.999999999998
2003-01-13,12803.817471750972,14333.999999999996
2003-01-14,12799.563518862142,13519.999999999998
2003-01-15,12707.983086106802,13945.999999999998
2003-01-16,11899.520484756069,14810.999999999996
2003-01-17,12222.030673007295,14085.999999999996
2003-01-20,12163.381542094392,15149.999999999998
2003-01-21,12223.917297706226,15027.999999999998
2003-01-22,12300.213602097705,14784.999999999998
2003-01-23,11969.66819935577,14979.999999999996
2003-01-24,11667.278779284004,14549.999999999996
2003-01-27,12269.531530331884,14500.999999999996
2003-01-28,12079.607429744443,15039.999999999998
2003-01-29,11905.64177378112,14734.999999999998
2003-01-30,12115.316437737345,15519.999999999996
2003-01-31,12155.084295688683,15034.999999999996
2003-02-03,11992.580225961994,15099.999999999996
2003-02-04,12037.235385478933,15029.999999999996
2003-02-05,12248.01456598292,15014.999999999995
2003-02-06,12392.084068639555,15186.999999999995
2003-02-07,12403.090834338374,15279.999999999995
2003-02-10,12491.032037408058,15334.999999999995
2003-02-11,12430.255549781821,15084.999999999995
2003-02-12,12325.813708145986,15559.999999999995
2003-02-13,12213.481398338854,15524.999999999995
2003-02-14,12514.889387199812,15539.999999999995
2003-02-17,12308.18772063671,15529.999999999995
2003-02-18,12080.181722745643,15594.999999999995
2003-02-19,12650.927330361252,15559.999999999995
2003-02-20,12290.167846319882,15189.999999999995
2003-02-21,12606.868396849906,14079.999999999995
2003-02-24,12886.084809546383,14499.999999999995
2003-02-25,12827.012189416202,14594.999999999995
2003-02-26,12891.265359217972,14614.999999999995
2003-02-27,12147.84570894436,14629.999999999995
2003-02-28,11849.940638413802,14857.999999999995
2003-03-03,12542.296501004603,14429.999999999993
2003-03-04,12947.226371574914,13924.999999999993
2003-03-05,12191.638704970623,13144.999999999993
2003-03-06,12152.276730101828,13414.999999999993
2003-03-07,12667.294601811302,13319.999999999995
2003-03-10,12074.62354018495,13094.999999999995
2003-03-11,12201.417888051068,13214.999999999995
2003-03-12,11400.137368600892,13098.999999999995
2003-03-13,11669.232528896366,12954.499999999995
2003-03-14,11214.302471787878,12759.999999999995
2003-03-17,11209.31346692637,13929.999999999995
2003-03-18,11340.96123151358,13859.999999999995
2003-03-19,11882.081456951979,14209.999999999995
2003-03-20,11599.321549645152,14219.999999999995
2003-03-21,11868.93150753869,13954.999999999995
2003-03-24,11640.329549436765,13949.999999999995
2003-03-25,11599.85599097674,14409.999999999995
2003-03-26,11549.191078782038,14009.999999999995
2003-03-27,10490.150717032966,14259.999999999995
2003-03-28,11303.406308346488,14144.999999999995
2003-03-31,11340.735273661305,13901.999999999995
2003-04-01,11341.4248259305,14021.999999999995
2003-04-02,11354.728146375552,14541.999999999993
2003-04-03,11565.777572991256,14344.999999999995
2003-04-04,11775.87872877209,13894.999999999995
2003-04-07,11301.792048756495,14313.999999999995
2003-04-08,11175.287121912343,13891.999999999995
2003-04-09,11083.880583605409,13787.999999999995
2003-04-10,10988.183085264724,13787.999999999995
2003-04-11,10935.495669901324,13787.999999999995
2003-04-14,10853.319250261544,12858.999999999995
2003-04-15,10796.446243973754,12943.999999999993
2003-04-16,10756.112824142218,12634.999999999995
2003-04-17,10694.509562956277,13133.999999999995
2003-04-18,10645.882599985469,12649.999999999995
2003-04-21,10648.309415971442,12836.999999999995
2003-04-22,10683.751875207268,12412.999999999993
2003-04-23,10638.959169418795,12040.999999999995
2003-04-24,10263.868028496088,11998.999999999995
2003-04-25,10260.297359978336,11704.999999999995
2003-04-28,10949.946742105381,11455.999999999995
2003-04-29,11241.970667800313,10684.999999999995
2003-04-30,10806.435459893803,11233.999999999995
2003-05-01,10640.298666478808,11149.999999999996
2003-05-02,11153.822448425912,11149.999999999996
2003-05-05,10784.052588954055,10910.999999999996
2003-05-06,10595.834365963934,11273.999999999996
2003-05-07,10485.821387257423,11020.499999999996
2003-05-08,10858.297404712752,10950.999999999996
2003-05-09,10814.138632048789,10709.999999999996
2003-05-12,10580.38384833798,10612.999999999995
2003-05-13,10344.04105551453,10992.999999999993
2003-05-14,10213.63698927339,10764.999999999996
2003-05-15,10135.560356620856,10924.999999999996
2003-05-16,10017.203521304084,10624.999999999995
2003-05-19,10327.06814691547,10966.999999999993
