ds,predicted_y_train,actual_y_train
2001-10-30,6945.493333333333,7172.0
2001-10-31,6871.239666666667,7475.0
2001-11-01,6993.822483333334,7420.0
2001-11-02,6994.7461075,7247.0
2001-11-05,6963.257579541666,7225.0
2001-11-06,7041.85545851875,7503.0
2001-11-07,7461.956564778021,7318.0
2001-11-08,7561.327726350255,7354.0
2001-11-09,7488.266612667768,7417.5
2001-11-12,6480.836609967823,7266.0
2001-11-13,6014.168440466214,7262.5
2001-11-14,7078.398529156191,7182.0
2001-11-15,7025.443455614001,7106.5
2001-11-16,7006.124795061368,7147.0
2001-11-19,7044.935201481103,7100.0
2001-11-20,7069.013628221825,7379.5
2001-11-21,7012.282642966248,7412.5
2001-11-22,7024.313441781228,7365.5
2001-11-23,7087.055780536956,7337.5
2001-11-26,7067.291902897137,7361.0
2001-11-27,7050.779831375327,7502.0
2001-11-28,7069.420822944092,7393.0
2001-11-29,7079.329880757965,7483.0
2001-11-30,7059.43858396253,7527.0
2001-12-03,6909.627374452324,7448.0
2001-12-04,7016.69919753119,7408.0
2001-12-05,7326.325551148479,7087.0
2001-12-06,7346.756500467001,7160.75
2001-12-07,7179.035772506171,7077.0
2001-12-10,7060.117730498091,7157.0
2001-12-11,7032.47745319127,7239.5
2001-12-12,7094.805903827524,7212.0
2001-12-13,6779.200272561093,7042.55
2001-12-14,6951.506946741779,6943.0
2001-12-17,6854.318554325801,7173.0
2001-12-18,6943.38355530137,7240.0
2001-12-19,6917.854218322015,7144.0
2001-12-20,6911.016630423135,7188.0
2001-12-21,7104.134956521897,7182.0
2001-12-24,7056.428915321143,7247.0
2001-12-25,6998.786599275675,7247.0
2001-12-26,6753.679937670696,7247.0
2001-12-27,6714.766560073692,7247.0
2001-12-28,7014.803560706144,7163.0
2001-12-31,6975.143642876657,7115.0
2002-01-01,7011.434456297874,7115.0
2002-01-02,7294.476219236209,7428.0
2002-01-03,7394.265419307263,7417.5
2002-01-04,7648.898365249273,7531.75
2002-01-07,6567.13249488643,7686.0
2002-01-08,6989.108399772514,7887.0
2002-01-09,7452.592447101576,7978.5
2002-01-10,7205.667774265279,7881.5
2002-01-11,7725.052816017157,7955.0
2002-01-14,7694.860109480924,7890.0
