ds,predicted_y_train,actual_y_train
2001-10-30,6846.3620795454535,7172.0
2001-10-31,7029.475183522726,7475.0
2001-11-01,7072.867692698863,7420.0
2001-11-02,6870.8886341519865,7247.0
2001-11-05,6983.303259041405,7225.0
2001-11-06,7036.675126538928,7503.0
2001-11-07,7064.960019229511,7318.0
2001-11-08,6966.666542918259,7354.0
2001-11-09,7043.893710973264,7417.5
2001-11-12,7138.892907885564,7266.0
2001-11-13,6901.1338941889335,7262.5
2001-11-14,6827.846577534744,7182.0
2001-11-15,6879.101122320573,7106.5
2001-11-16,6804.397655709328,7147.0
2001-11-19,6715.449924858432,7100.0
2001-11-20,6664.865318828626,7379.5
2001-11-21,6643.015402951875,7412.5
2001-11-22,6613.304809463106,7365.5
2001-11-23,6765.066924936259,7337.5
2001-11-26,6725.548112092163,7361.0
2001-11-27,6590.695688151317,7502.0
2001-11-28,6737.148164036155,7393.0
2001-11-29,6701.51249488001,7483.0
2001-11-30,6874.536098625431,7527.0
2001-12-03,6858.115403667285,7448.0
2001-12-04,6873.070556353125,7408.0
2001-12-05,7032.223566480197,7087.0
2001-12-06,7160.470266570004,7160.75
2001-12-07,7185.516589116228,7077.0
2001-12-10,7174.334380750648,7157.0
2001-12-11,6993.041795302995,7239.5
2001-12-12,7083.169235813243,7212.0
2001-12-13,7127.801618727169,7042.55
2001-12-14,7010.88295036568,6943.0
2001-12-17,7155.855965098496,7173.0
2001-12-18,7216.46223301959,7240.0
2001-12-19,7157.3147491836835,7144.0
2001-12-20,7288.930739222547,7188.0
2001-12-21,7583.939649346883,7182.0
2001-12-24,7560.984421931051,7247.0
2001-12-25,7666.074987422995,7247.0
2001-12-26,7483.761736477489,7247.0
2001-12-27,7588.8517332813735,7247.0
2001-12-28,7549.625399746894,7163.0
2001-12-31,7637.478160257515,7115.0
2002-01-01,7687.613798087025,7115.0
2002-01-02,7680.016301082812,7428.0
2002-01-03,7779.9178696311255,7417.5
2002-01-04,7670.637977056908,7531.75
2002-01-07,7669.006432817578,7686.0
2002-01-08,7472.089126330016,7887.0
2002-01-09,7537.567061063185,7978.5
2002-01-10,7613.612918234773,7881.5
2002-01-11,7486.839505937426,7955.0
2002-01-14,7554.83290189783,7890.0
2002-01-15,7734.522316919615,7986.0
2002-01-16,7773.116514296435,7955.0
2002-01-17,7718.231375279345,7995.0
2002-01-18,7719.867997991277,8271.0
2002-01-21,7851.033108605314,8421.0
2002-01-22,7785.776224757209,8366.5
2002-01-23,7901.668104805736,8535.0
2002-01-24,8016.859559585785,8575.0
2002-01-25,7988.138814537371,8373.0
2002-01-28,7983.168803458713,8096.0
2002-01-29,8048.359074255137,7937.0
2002-01-30,8187.413667608997,8368.0
2002-01-31,8140.69433138985,8188.0
2002-02-01,8104.959006750514,8419.0
2002-02-04,8144.307944598831,8221.0
2002-02-05,8160.87415655153,8428.0
2002-02-06,8192.210873971697,8298.25
2002-02-07,8235.939916889849,8361.0
2002-02-08,8165.040619095332,8628.0
2002-02-11,8225.329890662317,8562.25
2002-02-12,8317.79643328236,8511.5
2002-02-13,8292.702480009586,8286.5
2002-02-14,8378.042051022518,8577.5
2002-02-15,8377.456016627859,8519.0
2002-02-18,8406.946065286962,8459.0
2002-02-19,8152.102201757408,8553.0
2002-02-20,8238.789455152872,8823.0
2002-02-21,8313.946568124773,8828.0
2002-02-22,8314.375066278995,8933.0
2002-02-25,8255.428390229712,8975.0
2002-02-26,8433.366369568263,9104.0
2002-02-27,8448.636620697554,8909.0
2002-02-28,8443.530177442894,8762.0
2002-03-01,8440.255253836453,8957.0
2002-03-04,8499.118236645298,8923.0
2002-03-05,8440.633773974892,8861.0
2002-03-06,8619.876300300608,8850.0
2002-03-07,8337.073548889779,8840.0
2002-03-08,8125.993753217049,8488.0
2002-03-11,8173.31908037768,8605.0
2002-03-12,8112.475698954357,8291.0
2002-03-13,8087.706537237957,8252.5
2002-03-14,8025.30912646301,8108.5
2002-03-15,8010.154468871399,8104.0
2002-03-18,7925.369334665396,8192.0
2002-03-19,7873.493736770679,8361.0
2002-03-20,7944.860733975887,8219.5
2002-03-21,8008.020377462493,8203.0
2002-03-22,8023.179658838472,8162.0
2002-03-25,7999.468070284627,8266.5
2002-03-26,8131.512554287373,8062.0
2002-03-27,8139.806738523329,7759.0
2002-03-28,8171.598312596437,7855.0
2002-03-29,8267.784048899568,7772.0
2002-04-01,8131.530375016361,7804.0
2002-04-02,8060.3660387530945,7799.0
2002-04-03,8104.615890628368,7790.0
2002-04-04,8164.808211053847,7904.0
2002-04-05,8160.543694162052,7963.0
2002-04-08,8158.383861663845,7788.5
2002-04-09,8141.453066637245,7958.0
2002-04-10,8139.865173657752,7820.0
2002-04-11,8266.860946387835,8103.5
2002-04-12,8239.14024192953,7955.0
2002-04-15,8292.930326036983,8191.0
2002-04-16,8318.12712560556,8140.0
2002-04-17,8212.235670047305,8182.0
2002-04-18,8326.799416850878,8182.0
2002-04-19,8401.022914274841,8182.0
2002-04-22,8515.162577046658,7921.0
2002-04-23,8479.142302384758,7794.0
2002-04-24,8575.765835244174,7808.5
2002-04-25,8656.729074171126,7841.0
2002-04-26,8905.865157704407,7849.0
2002-04-29,8903.46036087192,7981.0
2002-04-30,8753.794701073792,8018.0
2002-05-01,8767.392441008007,8173.0
2002-05-02,9185.151438981535,8030.0
2002-05-03,8980.486634468827,8030.0
2002-05-06,9070.445770120532,8070.0
2002-05-07,9070.398490543364,8134.5
2002-05-08,9096.110648102307,8194.0
2002-05-09,8801.006103642718,8070.0
2002-05-10,8702.224781960003,8147.0
2002-05-13,9024.256338506986,8165.0
2002-05-14,9159.563548221395,8146.0
2002-05-15,8883.102585261277,8355.0
2002-05-16,9039.060192385612,8407.0
2002-05-17,9154.613628889621,8283.0
2002-05-20,9263.231687347632,8169.0
2002-05-21,9221.026620135408,8342.0
2002-05-22,9157.139983750212,8622.0
2002-05-23,9288.466361630059,8450.0
2002-05-24,9314.06174873028,8450.0
2002-05-27,9338.70140782703,8651.0
2002-05-28,9277.890448811148,8688.0
2002-05-29,9458.267679379835,8936.0
2002-05-30,9279.484736752971,8922.0
