ds,predicted_y_train,actual_y_train
1999-10-29,7414.870408163265,7245.0
1999-11-01,7499.368367346938,7360.0
1999-11-02,7379.932581632652,7330.0
1999-11-03,7513.375129081632,7500.0
1999-11-04,7403.546436556122,7518.0
1999-11-05,7241.244442057397,7300.0
1999-11-08,7474.439827425573,7410.0
1999-11-09,7518.192665735627,7495.0
1999-11-10,7701.287778614246,7485.0
1999-11-11,7967.132269585773,7429.5
1999-11-12,7866.7598014324085,7070.0
1999-11-15,7988.100342524438,7445.0
1999-11-16,7756.077002507802,7225.0
1999-11-17,7693.608189367887,7055.0
1999-11-18,7778.261302917915,7180.0
1999-11-19,7037.150388471972,7180.0
1999-11-22,6801.780867079246,7300.0
1999-11-23,7129.28317573933,7275.0
1999-11-24,7099.601926363032,7230.0
1999-11-25,7404.503961456694,7360.0
1999-11-26,7233.903649325448,7610.0
1999-11-29,7282.171637914168,7500.0
1999-11-30,7064.091903483347,7420.0
1999-12-01,7483.192471616696,7395.0
1999-12-02,7678.558848947531,7455.0
1999-12-03,6661.484724669142,7448.0
1999-12-06,6854.398779616056,7514.0
1999-12-07,7944.7134619194585,7523.0
1999-12-08,7450.794797647016,7705.0
1999-12-09,7136.128393496614,7608.0
1999-12-10,6891.257362957464,7438.0
1999-12-13,7249.242445115349,7390.0
1999-12-14,6757.341386979588,7120.0
1999-12-15,6753.589810284808,7201.0
1999-12-16,6856.162564800044,7211.0
1999-12-17,7120.567117690068,7160.0
1999-12-20,6935.233311293831,7200.0
1999-12-21,6792.23149472905,7243.0
1999-12-22,6907.587584147926,7310.0
1999-12-23,6910.469520098393,7245.0
1999-12-24,6690.672900071293,7245.0
1999-12-27,6434.459831996342,7245.0
1999-12-28,6459.286996802493,7110.0
1999-12-29,6684.760526978652,7185.0
1999-12-30,6812.396072603892,7110.0
1999-12-31,6686.93844399079,7110.0
2000-01-03,6637.4060279160585,6935.0
2000-01-04,7053.282920943304,6370.0
2000-01-05,6898.482312261843,6569.0
2000-01-06,6950.470259421157,6607.0
2000-01-07,7003.514240472485,6734.0
2000-01-10,6874.957594552317,6796.0
2000-01-11,6881.06962753437,6947.0
2000-01-12,7010.682059970272,7140.0
2000-01-13,6972.900958168831,7325.0
2000-01-14,7088.609561510739,7145.0
2000-01-17,6886.962704109937,6995.0
2000-01-18,7048.951469669108,7320.0
2000-01-19,7136.944356171212,7415.0
2000-01-20,6898.08183762952,7278.0
2000-01-21,7210.2604126897495,7265.0
2000-01-24,7131.984686279856,7089.0
2000-01-25,7267.374959606276,7080.0
2000-01-26,7223.867367950546,7005.0
2000-01-27,7260.447965101185,6720.0
2000-01-28,7569.568161766865,6780.0
2000-01-31,7246.6652088801575,6935.0
2000-02-01,6656.883780173261,7020.0
2000-02-02,6453.53601701231,6845.0
2000-02-03,6547.251967555955,6920.0
2000-02-04,6818.969114187185,6850.0
2000-02-07,6566.231143587206,6870.0
2000-02-08,6345.567780222624,6900.0
2000-02-09,6233.032483775404,6850.0
2000-02-10,6130.886229455458,6490.0
2000-02-11,6108.849778734077,6586.0
2000-02-14,6344.783218166672,6667.0
2000-02-15,6371.855601012365,6507.0
2000-02-16,6253.553634110141,6424.0
2000-02-17,6268.614200047902,6444.0
2000-02-18,6184.964287556577,6270.0
2000-02-21,6488.738256810122,6380.0
2000-02-22,6380.048384316226,6300.0
2000-02-23,6146.653994327235,6185.0
2000-02-24,6083.774958299128,6210.0
2000-02-25,5998.349093673311,6398.0
2000-02-28,5763.011987207409,6390.0
2000-02-29,5697.388509797242,6450.0
2000-03-01,6010.37992995191,6475.0
