ds,predicted_y_train,actual_y_train
2000-10-27,4515.116666666667,4546.0
2000-10-30,4513.305833333333,4456.0
2000-10-31,4472.854458333334,4441.0
2000-11-01,4450.64718125,4515.0
2000-11-02,4474.1795403125,4346.0
2000-11-03,4457.888517328125,4556.0
2000-11-06,4539.191276527864,4521.0
2000-11-07,4509.5258403542575,4532.0
2000-11-08,4679.518799038638,4614.0
2000-11-09,5511.986405657235,4891.0
2000-11-10,5517.335725940098,5499.5
2000-11-13,5531.452512237102,6094.5
2000-11-14,5445.033471182291,5533.0
2000-11-15,5463.985144741405,5364.0
2000-11-16,5388.259401978476,5489.5
2000-11-17,5422.464038744066,5418.0
2000-11-20,5467.887240681269,5348.0
2000-11-21,5245.123269381999,5230.0
2000-11-22,5193.829432851099,5149.0
2000-11-23,5239.904237826988,5163.0
2000-11-24,5322.68278305167,5368.0
2000-11-27,5379.211088870921,5450.0
2000-11-28,5333.273018314469,5232.0
2000-11-29,5281.427279646858,5320.0
2000-11-30,5322.966284566701,5254.0
2000-12-01,5356.722288446077,5420.0
2000-12-04,5396.813977001975,5360.0
2000-12-05,5439.69511202568,5370.0
2000-12-06,5123.9369089425845,5302.0
2000-12-07,5146.157814437782,5135.0
2000-12-08,5045.658051543476,4960.0
2000-12-11,5022.074167823645,5075.0
2000-12-12,4976.180250602972,4887.0
2000-12-13,4952.737589574007,4915.0
2000-12-14,5014.833545148971,5025.0
2000-12-15,5225.4872523074955,5072.0
2000-12-18,5382.6134129856655,5540.0
2000-12-19,5572.98305493422,5495.0
2000-12-20,5650.792710878496,5620.0
2000-12-21,5673.640874779866,5685.0
2000-12-22,5695.1610399608435,5685.0
2000-12-25,5676.668286139636,5685.0
2000-12-26,5682.34114600307,5685.0
2000-12-27,5740.494552387501,5650.0
2000-12-28,5797.997916024534,5858.0
2000-12-29,5821.749497597426,5858.0
2001-01-01,5828.134191388327,5858.0
2001-01-02,5849.700202107643,5745.0
2001-01-03,5808.500456611742,5700.0
2001-01-04,6168.045300661866,5960.0
2001-01-05,6219.13967497307,6320.0
2001-01-08,6277.813756144549,6310.0
2001-01-09,6146.884068893928,6326.0
2001-01-10,6205.4192598084755,6030.0
2001-01-11,6144.820009986865,6215.0
2001-01-12,6260.235999895428,6322.0
2001-01-15,6311.973437274824,6206.0
2001-01-16,6135.074771822616,6325.0
2001-01-17,5842.829357667037,5930.0
2001-01-18,5852.431190006463,5850.0
2001-01-19,5921.070705767793,5780.0
2001-01-22,5959.116189058142,5933.0
2001-01-23,6103.638584204066,6080.0
2001-01-24,6124.703456114115,6180.0
2001-01-25,6143.913901300447,6100.0
2001-01-26,6037.359700564242,5950.0
2001-01-29,6036.20687737925,6040.0
2001-01-30,6046.610511678796,6090.0
2001-01-31,6037.439360490685,5958.0
2001-02-01,6048.886305684632,6054.0
2001-02-02,6042.928355935772,6116.0
2001-02-05,6147.317789983907,6305.0
2001-02-06,6091.226325009207,6200.0
2001-02-07,6088.443437814972,5985.0
2001-02-08,6083.777980048629,6110.0
2001-02-09,6058.342545218384,6020.0
2001-02-12,6042.3812058178655,6065.0
2001-02-13,6057.151594245018,6065.0
2001-02-14,6008.0221020328045,6099.0
2001-02-15,6016.281739251093,6095.0
2001-02-16,5914.807600046657,5866.0
2001-02-19,5943.061111427268,5795.0
2001-02-20,5942.258357545723,6005.0
2001-02-21,5971.656012879474,6045.0
2001-02-22,5964.003640717741,5890.0
2001-02-23,5967.891461021938,5910.0
2001-02-26,6009.251382378156,6012.0
2001-02-27,6007.903607628103,6137.0
2001-02-28,6095.884929092235,6025.0
2001-03-01,6297.607207522313,6170.0
2001-03-02,6310.043252614197,6435.0
2001-03-05,6323.398997448117,6360.0
