ds,predicted_y_train,actual_y_train
1999-10-29,7630.726016949152,7245.0
1999-11-01,7701.925877118645,7360.0
1999-11-02,7563.3790353813565,7330.0
1999-11-03,7513.355300709747,7500.0
1999-11-04,7606.6991420164195,7518.0
1999-11-05,7523.415878778257,7300.0
1999-11-08,7583.575655768017,7410.0
1999-11-09,7496.781133471673,7495.0
1999-11-10,7507.944766416443,7485.0
1999-11-11,7379.342258974553,7429.5
1999-11-12,7209.820812601247,7070.0
1999-11-15,7225.725836282155,7445.0
1999-11-16,7204.104695892874,7225.0
1999-11-17,7260.167362890907,7055.0
1999-11-18,7274.557934425283,7180.0
1999-11-19,7334.96845826519,7180.0
1999-11-22,7386.130779483536,7300.0
1999-11-23,7328.657742186528,7275.0
1999-11-24,7435.429188617889,7230.0
1999-11-25,7335.832851438613,7360.0
1999-11-26,7348.61093468851,7610.0
1999-11-29,7340.339502609376,7500.0
1999-11-30,7350.968404222894,7420.0
1999-12-01,7357.972982834462,7395.0
1999-12-02,7360.5724008390025,7455.0
1999-12-03,7416.795640051318,7448.0
1999-12-06,7330.019797606496,7514.0
1999-12-07,7289.016487749265,7523.0
1999-12-08,7211.878501225859,7705.0
1999-12-09,7191.159382881584,7608.0
1999-12-10,7145.814772975243,7438.0
1999-12-13,7240.54031845157,7390.0
1999-12-14,7172.937695102412,7120.0
1999-12-15,7090.732963706958,7201.0
1999-12-16,7105.451074256235,7211.0
1999-12-17,7186.759290569816,7160.0
1999-12-20,7169.188027100301,7200.0
1999-12-21,7111.338558972666,7243.0
1999-12-22,7165.728532015362,7310.0
1999-12-23,7057.028668676763,7245.0
1999-12-24,7100.7901544539245,7245.0
1999-12-27,7180.79275950999,7245.0
1999-12-28,7063.238727439767,7110.0
1999-12-29,7109.851141905696,7185.0
1999-12-30,7167.365812571121,7110.0
1999-12-31,7249.192771293319,7110.0
2000-01-03,7168.548644804571,6935.0
2000-01-04,7171.339493944137,6370.0
2000-01-05,7131.718695101338,6569.0
2000-01-06,7228.381298015451,6607.0
2000-01-07,7083.040698856889,6734.0
2000-01-10,7126.8575036255515,6796.0
2000-01-11,7131.002515426621,6947.0
2000-01-12,7199.237959832664,7140.0
2000-01-13,7234.060667266067,7325.0
2000-01-14,7223.216909628423,7145.0
2000-01-17,7205.868095666099,6995.0
2000-01-18,7245.975065196084,7320.0
2000-01-19,7177.064432880136,7415.0
2000-01-20,7185.299787245408,7278.0
2000-01-21,7161.264190631466,7265.0
2000-01-24,7139.322214474242,7089.0
2000-01-25,7180.946568578386,7080.0
2000-01-26,7227.063316567522,7005.0
2000-01-27,7136.162908351459,6720.0
2000-01-28,7146.942169920138,6780.0
2000-01-31,7081.552521207413,6935.0
2000-02-01,7056.123054010605,7020.0
2000-02-02,6997.591469302066,6845.0
2000-02-03,6960.497591062948,6920.0
2000-02-04,7143.783295545831,6850.0
2000-02-07,7111.488221990447,6870.0
