,results,K
2012-09-11,2076.789862275851,59
2012-09-12,2091.310435328658,59
2012-09-13,2112.26012801762,59
2012-09-14,2127.2728993252217,57
2012-09-17,2138.4440959104413,59
2012-09-18,2160.9672756493273,59
2012-09-19,2166.7245814103994,59
2012-09-20,2170.191231813073,59
2012-09-21,2175.8949935718115,59
2012-09-24,2182.9272677840777,59
2012-09-25,2194.1458213878814,59
2012-09-26,2209.5590806287814,59
2012-09-27,2222.4448256038677,59
2012-09-28,2232.2009958625854,59
2012-10-01,2260.859872920871,59
2012-10-02,2281.826009157861,59
2012-10-03,2288.956467115184,59
2012-10-04,2056.7049171245176,57
2012-10-05,2053.5005039341168,57
2012-10-08,2055.4839560686632,57
2012-10-09,2058.432960250661,57
2012-10-10,2062.8988339572074,57
2012-10-11,2071.7324435706,57
2012-10-12,2079.6358936342076,57
2012-10-15,2083.9905358347514,59
2012-10-16,2091.897904449921,59
2012-10-17,2093.2337019175834,59
2012-10-18,2102.266922241618,59
2012-10-19,2105.3391656928657,59
2012-10-22,2103.7382816042646,59
2012-10-23,2096.206735806145,59
2012-10-24,2094.9645351460613,57
2012-10-25,2093.552241403143,59
2012-10-26,2093.1458035931746,59
2012-10-29,2094.667287892081,59
2012-10-30,2095.4405577163884,59
2012-10-31,2096.718688134986,59
2012-11-01,2099.2027502959745,59
2012-11-02,2105.276663699734,59
2012-11-05,2111.5251993763372,59
2012-11-06,2116.742862660325,59
2012-11-07,2122.0905779576033,59
2012-11-08,2129.8388016271133,59
2012-11-09,2141.2598572216293,59
2012-11-12,2158.031843787142,59
2012-11-13,2184.9635434261645,59
2012-11-14,2216.0689687517593,59
2012-11-15,2253.6663968581106,59
2012-11-16,2296.1817450968883,59
2012-11-19,2353.2780901687142,59
2012-11-20,2414.03354387192,59
2012-11-21,2478.4323591473835,59
2012-11-22,2559.454669077495,59
2012-11-23,2629.4126869314086,59
2012-11-26,2690.233057593967,59
2012-11-27,2752.3726091479057,59
2012-11-28,2831.643256361624,59
2012-11-29,2903.2520971692447,59
2012-11-30,2979.5344425766943,59
2012-12-03,3047.3326419863765,59
2012-12-04,3113.4372358620667,59
2012-12-05,3145.2853982415704,59
2012-12-06,3166.7689995836745,59
2012-12-07,3178.7816232353375,59
2012-12-10,3165.6729249983214,59
2012-12-11,3169.2103308321944,59
2012-12-12,3173.403344473458,59
2012-12-13,3181.084088579324,59
2012-12-14,3175.4462604144483,59
2012-12-17,3173.235244116161,59
2012-12-18,3170.4399005602218,59
2012-12-19,3169.5233964484437,59
2012-12-20,3158.3754898393713,59
2012-12-21,3126.8852966702198,59
2012-12-24,3113.7101827693814,59
2012-12-25,3119.04202169076,59
2012-12-26,3128.6229841163845,59
2012-12-27,3141.130097316766,59
2012-12-28,3156.764381416214,59
2012-12-31,3180.917241995371,59
2013-01-01,3226.0024377169,59
2013-01-02,3278.4031710882264,59
2013-01-03,3316.1100971522656,59
2013-01-04,3369.05733375205,59
2013-01-07,3445.3463590064325,59
2013-01-08,3525.9058997519733,59
2013-01-09,3603.668880734008,59
2013-01-10,3681.2959422931353,59
2013-01-11,3697.5875288440607,59
2013-01-14,3718.360501851775,59
2013-01-15,3714.3932754757816,59
2013-01-16,3726.929802514833,59
2013-01-17,3706.414341482603,59
2013-01-18,3657.672226891074,59
2013-01-21,3598.452940440504,59
2013-01-22,3490.7199072871563,59
2013-01-23,3383.6134916912933,59
2013-01-24,3270.138460289155,59
2013-01-25,3207.1542018776377,57
2013-01-28,3193.376267184058,57
2013-01-29,3169.180876551645,59
2013-01-30,3206.092438058266,59
2013-01-31,3299.2549303289497,59
2013-02-01,3344.5523143859637,59
2013-02-04,3389.5902156034354,59
2013-02-05,3450.3460514851536,59
2013-02-06,3514.789877648645,59
2013-02-07,3550.5195766439865,59
2013-02-08,3557.458438278201,59
2013-02-11,3556.8078003806963,59
2013-02-12,3572.5614498616906,59
2013-02-13,3534.1787086222903,59
2013-02-14,3514.468542903485,59
2013-02-15,3485.840232861452,59
2013-02-18,3421.6645980031026,59
2013-02-19,3308.7696523207583,59
2013-02-20,3232.8644091122865,59
2013-02-21,3176.8492083181272,59
2013-02-22,3143.0520909344687,59
2013-02-25,3102.186870773635,59
2013-02-26,3097.128929035701,59
2013-02-27,3108.4300396421077,59
2013-02-28,3043.80075823215,59
2013-03-01,2949.952682115554,59
2013-03-04,2849.638618287839,59
2013-03-05,2703.8912478872116,59
2013-03-06,2544.6426239718685,5
2013-03-07,2347.205502214073,5
2013-03-08,2299.9475089592,7
2013-03-11,2259.5499751960206,5
2013-03-12,2216.9455500960757,29
2013-03-13,2139.656833477092,29
2013-03-14,2091.6806363501655,29
2013-03-15,2057.0221242762454,3
2013-03-18,1971.359804156409,3
2013-03-19,1867.280564189421,3
2013-03-20,1817.0448967436325,3
2013-03-21,1823.4583797926555,3
2013-03-22,1849.5702311853663,3
2013-03-25,1860.8029467445504,3
2013-03-26,1871.587471368864,3
2013-03-27,1893.6367945233094,3
2013-03-28,1922.5137086267403,3
2013-03-29,1935.6686435418278,3
2013-04-01,1968.8624839566512,3
2013-04-02,2005.165389197635,3
2013-04-03,2028.4521308008875,3
2013-04-04,2102.3629451109164,3
2013-04-05,2142.5598101605215,25
2013-04-08,2197.9772483785505,25
2013-04-09,2240.0791147161376,25
2013-04-10,2282.2799056462954,25
2013-04-11,2356.9614501190167,25
2013-04-12,2405.5186587283174,25
2013-04-15,2473.9107784306634,25
2013-04-16,2587.9401433845655,25
2013-04-17,2690.526872702881,25
2013-04-18,2770.498041610224,25
2013-04-19,2836.608118700167,25
2013-04-22,2927.0139960501424,25
2013-04-23,3049.5318895572377,29
2013-04-24,3154.0315020788394,29
2013-04-25,3255.7296834934564,29
2013-04-26,3362.6766114272395,39
2013-04-29,3429.0530310982117,25
2013-04-30,3465.192248016317,25
2013-05-01,3521.452535924757,25
2013-05-02,3557.6386961812723,25
2013-05-03,3581.254529296749,25
2013-05-06,3618.0010679673155,25
2013-05-07,3662.729493810909,25
2013-05-08,3715.768254270032,25
2013-05-09,3812.323045176272,25
2013-05-10,3936.1407228664493,25
2013-05-13,4223.674606162841,25
2013-05-14,4534.1627623491195,35
2013-05-15,4702.189042478544,35
2013-05-16,4718.759778482983,35
2013-05-17,4752.522269730791,35
2013-05-20,4891.987375792637,35
2013-05-21,5019.266646263119,35
2013-05-22,5102.351717464227,35
2013-05-23,5201.719255898336,25
2013-05-24,5247.5314834970995,25
2013-05-27,5326.739365045424,33
2013-05-28,5366.767243024395,25
2013-05-29,5348.322670323066,25
2013-05-30,5287.93886795736,25
2013-05-31,5229.059054080226,25
2013-06-03,5205.859266411505,25
2013-06-04,5157.625991523628,25
2013-06-05,5116.670093529102,25
2013-06-06,5064.164995877578,25
