,results,K
2011-05-18,1326.9212077081756,1
2011-05-19,1361.8482646027355,1
2011-05-20,1366.4517830135737,1
2011-05-23,1365.6872406903124,1
2011-05-24,1363.8495194780949,1
2011-05-25,1374.2683971277856,1
2011-05-26,1391.0324387293,1
2011-05-27,1398.462147192849,1
2011-05-30,1414.4105603015516,1
2011-05-31,1416.6717480766265,1
2011-06-01,1416.8737871924932,1
2011-06-02,1423.3494404846294,1
2011-06-03,1399.640222324774,3
2011-06-06,1436.4755567348716,3
2011-06-07,1460.5219859297977,3
2011-06-08,1480.5346668485604,1
2011-06-09,1490.8708407410365,1
2011-06-10,1553.9464516072621,1
2011-06-13,1685.7469002727316,1
2011-06-14,1688.7808502611558,1
2011-06-15,1834.7260146672284,1
2011-06-16,1939.2246802521652,1
2011-06-17,2046.1713501280094,1
2011-06-20,2109.332289505371,1
2011-06-21,2240.5668375978007,59
2011-06-22,2317.726938894414,59
2011-06-23,2212.5806364185264,1
2011-06-24,2260.7157198596256,1
2011-06-27,2366.1909942506923,1
2011-06-28,2356.7419669089995,1
2011-06-29,2311.494825943442,1
2011-06-30,2233.475889115095,1
2011-07-01,2414.3421648639705,59
2011-07-04,2453.3735911666954,59
2011-07-05,2538.2724138308004,59
2011-07-06,2580.2234167818883,59
2011-07-07,2588.670843345432,59
2011-07-08,2307.1555632040495,1
2011-07-11,2397.020664296128,1
2011-07-12,2301.884903604351,1
2011-07-13,2196.8514916187687,1
2011-07-14,2156.439649471358,1
2011-07-15,2241.865973859885,59
2011-07-18,2209.122970130325,59
