,results,K
2011-04-22,2268.240345642686,53
2011-04-25,2192.2275277373556,53
2011-04-26,2133.8037869977475,49
2011-04-27,2116.0913357440386,47
2011-04-28,2139.9630048664776,53
2011-04-29,2185.6222548279334,53
2011-05-02,2208.3365708765677,59
2011-05-03,2185.9888030115867,53
2011-05-04,2102.1565988189013,49
2011-05-05,2038.1933681705607,53
2011-05-06,2023.1967496184213,55
2011-05-09,2026.8751313069329,55
2011-05-10,2004.1737409460727,57
2011-05-11,1949.843267871974,49
2011-05-12,1890.3770513398238,49
2011-05-13,1845.7453126154999,57
2011-05-16,1787.301413052714,49
2011-05-17,1728.817867393681,59
2011-05-18,1701.4711402538758,59
2011-05-19,1685.2986928457258,49
2011-05-20,1641.7500643107735,59
2011-05-23,1631.3106353088058,59
2011-05-24,1609.7784618957699,59
2011-05-25,1579.5380665802834,59
2011-05-26,1568.5894790483198,59
2011-05-27,1582.7344735588654,59
2011-05-30,1579.929431322885,59
2011-05-31,1554.9468569322462,59
2011-06-01,1530.5292161580803,59
2011-06-02,1510.5608284967343,55
2011-06-03,1479.494038096303,59
2011-06-06,1461.8871553200252,55
2011-06-07,1456.2597332921544,59
2011-06-08,1451.6055259115662,59
2011-06-09,1461.6749558185027,59
2011-06-10,1479.0160979917441,59
2011-06-13,1508.4055469761765,59
2011-06-14,1540.6107499966702,59
2011-06-15,1563.743910210272,59
2011-06-16,1579.9312156443877,59
2011-06-17,1605.7313238553227,59
2011-06-20,1618.943646981863,59
2011-06-21,1653.6728191077802,59
2011-06-22,1695.7147004884891,59
2011-06-23,1697.1925211392522,59
2011-06-24,1709.9894135787088,59
2011-06-27,1734.288948185245,59
2011-06-28,1738.1278347309305,59
2011-06-29,1761.8246639475572,59
2011-06-30,1756.669463441979,59
2011-07-01,1773.030892600701,59
2011-07-04,1792.8247392466387,59
2011-07-05,1829.6276762845446,59
2011-07-06,1846.3933517565881,57
2011-07-07,1848.8313652116888,57
2011-07-08,1836.5776793878888,59
2011-07-11,1833.080122478645,59
2011-07-12,1823.264992970813,59
2011-07-13,1824.0448892374586,59
2011-07-14,1824.845671104777,59
2011-07-15,1839.9601000882499,59
