,results,K
2011-09-22,2120.751820393025,59
2011-09-23,2246.38661621083,59
2011-09-26,2332.5335979080305,57
2011-09-27,2461.5194603604305,57
2011-09-28,2578.9138467270686,57
2011-09-29,2723.7698336312083,57
2011-09-30,2904.1000924424825,57
2011-10-03,3086.713039451735,57
2011-10-04,3229.0203774435727,57
2011-10-05,3389.689668856421,57
2011-10-06,3559.304266225864,59
2011-10-07,3669.4367415678234,59
2011-10-10,3739.429038505795,59
2011-10-11,3766.591396700262,59
2011-10-12,3775.191504581448,59
2011-10-13,3769.334661465907,59
2011-10-14,3682.1143755691965,59
2011-10-17,3562.2918772442317,59
2011-10-18,3420.025531280697,59
2011-10-19,3325.561057657149,59
2011-10-20,3264.9495323746064,59
2011-10-21,3136.457300582887,59
2011-10-24,2971.344441521479,59
2011-10-25,2815.887247010123,59
2011-10-26,2670.841995369325,57
2011-10-27,2509.0159346442188,59
2011-10-28,2297.2945073531187,59
2011-10-31,2179.40236422566,59
2011-11-01,2111.781702548951,59
2011-11-02,2047.3535285968558,59
2011-11-03,1994.3545521871047,59
2011-11-04,1915.7362631433261,59
2011-11-07,1858.7279928054304,59
2011-11-08,1840.2496873368914,59
2011-11-09,1814.9643599186725,59
2011-11-10,1796.0985812553488,59
2011-11-11,1785.4366496768832,59
2011-11-14,1781.952327479,59
2011-11-15,1764.2159947121493,59
2011-11-16,1780.7789606226415,59
2011-11-17,1786.9247000188905,59
2011-11-18,1791.7886714065064,59
2011-11-21,1837.153805771072,55
2011-11-22,1882.2673991848603,59
2011-11-23,1933.9545787517034,59
2011-11-24,1985.012946479874,59
2011-11-25,2030.020658022513,59
2011-11-28,2072.0005891790643,59
2011-11-29,2139.5185784166924,59
2011-11-30,2211.7078375559995,59
2011-12-01,2275.98355983991,59
2011-12-02,2405.8774691266976,59
2011-12-05,2519.1220452438533,59
2011-12-06,2612.905214365236,59
2011-12-07,2695.6238125572922,59
2011-12-08,2744.9163867317525,59
2011-12-09,2809.6379238491063,59
2011-12-12,2910.305531700111,59
2011-12-13,3029.1678963222794,57
2011-12-14,3151.6667776858753,57
2011-12-15,3226.0305433532562,59
2011-12-16,3299.313600857605,59
2011-12-19,3342.8507164408225,59
2011-12-20,3400.785201936957,59
2011-12-21,3453.270030899911,59
2011-12-22,3447.973683315425,59
2011-12-23,3423.3258174227385,59
2011-12-26,3387.1699342188026,43
2011-12-27,3340.7513650155656,43
2011-12-28,3330.2680213342474,51
2011-12-29,3308.5605897196438,43
2011-12-30,3275.2559766045883,51
2012-01-02,3234.28179606748,51
2012-01-03,3156.780452089549,43
2012-01-04,3155.0325525129615,43
2012-01-05,3137.020457201274,43
2012-01-06,3094.9199996298275,43
2012-01-09,3043.4665741518847,43
2012-01-10,3007.7352944256486,43
2012-01-11,3005.731415848132,43
2012-01-12,2981.752605908959,43
2012-01-13,2981.067998148701,43
2012-01-16,2954.852359580001,43
2012-01-17,2951.557860203235,43
2012-01-18,2941.0314066247065,43
2012-01-19,2961.3932552073775,43
2012-01-20,2976.784636597668,43
2012-01-23,2990.409650849984,43
2012-01-24,3015.914243772456,43
2012-01-25,3044.3911374586514,43
2012-01-26,3056.253762287685,43
2012-01-27,3058.472544494327,43
2012-01-30,3070.4375262229005,43
2012-01-31,3075.1222510996013,43
2012-02-01,3205.790783603068,45
2012-02-02,3401.9766989785776,45
2012-02-03,3640.6284283461346,47
2012-02-06,3885.1364692314532,55
2012-02-07,4057.6055563794207,59
2012-02-08,4144.49252076309,57
2012-02-09,4176.737667526404,59
2012-02-10,4197.343845825617,57
