,results,K
2011-11-28,3639.242819456225,67
2011-11-29,3704.3172044669086,67
2011-11-30,3771.4199956891625,67
2011-12-01,3838.6175407907094,67
2011-12-02,3955.0942258940245,67
2011-12-05,4074.551087648958,67
2011-12-06,4177.912818514467,67
2011-12-07,4283.453058586907,67
2011-12-08,4355.079626127206,67
2011-12-09,4369.79893740323,1
2011-12-12,4496.201140018195,1
2011-12-13,4609.177223529601,1
2011-12-14,4642.742495154771,1
2011-12-15,4428.913336878735,1
2011-12-16,4478.614648570625,1
2011-12-19,4294.494702645921,1
2011-12-20,4361.260284833349,1
2011-12-21,4371.991412250781,1
2011-12-22,4362.253567786012,1
2011-12-23,4361.560393403588,1
2011-12-26,3969.854610172161,1
2011-12-27,4020.808604764456,1
2011-12-28,4049.239476704052,1
2011-12-29,4065.374550789727,1
2011-12-30,4068.8609782202625,1
2012-01-02,4043.8065904446794,1
2012-01-03,4064.418612039386,1
2012-01-04,4335.296692505597,1
2012-01-05,4361.3926137034505,1
2012-01-06,4368.877334639529,1
2012-01-09,4326.983282529806,1
2012-01-10,4385.786854666169,1
2012-01-11,4440.280358008003,1
2012-01-12,4434.76706169108,1
2012-01-13,4513.138818179442,1
2012-01-16,4484.328967127855,1
2012-01-17,4558.0713473129645,1
2012-01-18,4715.170290003532,1
2012-01-19,4814.497078940338,67
2012-01-20,4856.881927574716,67
2012-01-23,4876.674802112796,67
2012-01-24,4832.900286930475,67
2012-01-25,4838.425410254558,67
2012-01-26,4826.328841206307,67
2012-01-27,4822.289802849796,67
2012-01-30,4825.302818518045,67
2012-01-31,4832.881714240151,67
2012-02-01,4905.627882348024,67
2012-02-02,5004.582968920871,67
2012-02-03,5113.880586349293,67
2012-02-06,5230.215847325785,67
2012-02-07,5323.61571602984,67
2012-02-08,5375.503447239163,67
2012-02-09,5416.360280288646,67
2012-02-10,5420.330415380445,67
2012-02-13,5381.303860158528,67
2012-02-14,5362.469954915952,67
2012-02-15,5364.4467033137735,61
2012-02-16,5380.1234098106515,67
2012-02-17,5395.118891000114,67
2012-02-20,5351.003657442606,67
2012-02-21,5213.637047299874,1
2012-02-22,5142.2831372179,67
2012-02-23,4998.154689617125,67
2012-02-24,4914.946878701391,67
2012-02-27,4644.197862876246,1
2012-02-28,4193.142323498088,1
2012-02-29,4154.826785602312,1
2012-03-01,4155.7388178735755,1
2012-03-02,4185.385507666961,1
2012-03-05,4225.341507777143,1
2012-03-06,4187.611562714082,61
2012-03-07,4106.315153742254,61
2012-03-08,4044.33708578166,61
2012-03-09,3994.716834420275,61
2012-03-12,3895.2415976813422,1
2012-03-13,3939.6461415966264,61
2012-03-14,3937.4684294313356,1
2012-03-15,3982.416208603952,61
2012-03-16,3960.1069870168067,61
2012-03-19,3903.341778815171,61
2012-03-20,3842.0740078899257,61
2012-03-21,3809.1051739609557,61
2012-03-22,3802.247600809245,61
2012-03-23,3804.8490337411945,61
2012-03-26,3827.5288232705016,61
2012-03-27,3858.9307679458857,61
2012-03-28,3900.1832216868165,61
2012-03-29,3909.1471778603113,61
2012-03-30,3920.527130148047,61
2012-04-02,3929.652730136046,61
2012-04-03,3909.421753720147,61
2012-04-04,3858.450712660368,61
2012-04-05,3798.082503961361,61
2012-04-06,3713.3344157016872,61
2012-04-09,3640.893772646128,61
2012-04-10,3586.716103313454,61
2012-04-11,3534.0144146541584,61
2012-04-12,3501.8204540814845,61
2012-04-13,3428.278182767687,61
2012-04-16,3330.6033957884506,61
2012-04-17,3215.994506808794,61
2012-04-18,3064.6635905015746,61
2012-04-19,2972.3907944994075,61
2012-04-20,2847.022013045979,61
2012-04-23,2736.7579522708984,61
2012-04-24,2607.3117817321245,61
2012-04-25,2535.8194819628497,61
2012-04-26,2474.7280924598444,61
2012-04-27,2404.385056154562,61
2012-04-30,2378.922769093362,61
2012-05-01,2342.5099644225106,61
2012-05-02,2251.6701072475817,61
2012-05-03,2162.650088842458,61
2012-05-04,2141.141513511045,61
2012-05-07,2101.5847952016115,61
2012-05-08,2055.951240395021,61
2012-05-09,2042.9857768609993,61
2012-05-10,2060.595128436391,61
2012-05-11,2076.4156841280887,61
2012-05-14,2121.347903299823,61
2012-05-15,2118.314014257573,61
2012-05-16,2079.3795813067027,61
2012-05-17,2071.044031508036,61
2012-05-18,2069.3146610748277,61
2012-05-21,2086.8336387774834,67
2012-05-22,2108.4642911425412,61
2012-05-23,2116.367565577839,61
2012-05-24,2094.949160049732,61
2012-05-25,2076.7681652981582,67
2012-05-28,2054.0890763878333,67
2012-05-29,2036.3644719983367,67
2012-05-30,2022.9897402884299,67
2012-05-31,2003.5281728615687,67
2012-06-01,1984.9611381742063,65
2012-06-04,1991.1466114377508,65
2012-06-05,1996.4978650620337,67
2012-06-06,2005.76192053121,67
2012-06-07,2008.6993209185925,67
2012-06-08,2009.2191525147157,67
2012-06-11,1993.2755588236366,67
2012-06-12,1959.2515230263034,67
2012-06-13,1913.7576500645396,67
2012-06-14,1856.01634835303,67
2012-06-15,1825.2243663619597,67
2012-06-18,1788.7180052471767,67
2012-06-19,1738.0508873037095,67
2012-06-20,1698.661322256677,67
2012-06-21,1630.5168666239085,67
2012-06-22,1589.5110833780523,67
2012-06-25,1529.9761241890371,67
2012-06-26,1497.9144727524956,67
2012-06-27,1450.198313013202,67
2012-06-28,1417.7655917294933,67
2012-06-29,1381.7035185484706,67
2012-07-02,1368.1972071724324,67
2012-07-03,1367.403821881687,67
2012-07-04,1360.4050179344908,67
2012-07-05,1354.3859478567636,67
2012-07-06,1331.9084861730532,67
2012-07-09,1321.4966082377703,67
2012-07-10,1304.1004724322413,67
2012-07-11,1300.4039698427518,67
2012-07-12,1300.726620976397,67
2012-07-13,1301.3545887398845,67
2012-07-16,1296.438287715369,67
2012-07-17,1300.1513301214934,67
2012-07-18,1307.3707724364776,53
2012-07-19,1315.293846413642,53
2012-07-20,1324.5553914660804,53
2012-07-23,1333.2348554662785,53
2012-07-24,1343.8617419552315,53
2012-07-25,1355.540754896657,53
2012-07-26,1362.570089201599,53
2012-07-27,1360.7724425566428,53
2012-07-30,1354.1009087349094,53
2012-07-31,1343.9762413932347,53
2012-08-01,1348.597930548599,53
2012-08-02,1352.7015299539705,53
2012-08-03,1342.968273707265,21
2012-08-06,1343.5145108359611,21
2012-08-07,1339.7237140480836,21
2012-08-08,1337.9542101466404,21
2012-08-09,1340.1716840395384,21
2012-08-10,1353.2833361952003,21
2012-08-13,1363.8802261444753,21
2012-08-14,1381.2307355824623,21
2012-08-15,1404.0900938514503,21
2012-08-16,1415.9561710619437,27
2012-08-17,1433.7234213663637,27
2012-08-20,1445.4787077340543,53
2012-08-21,1452.3499613276003,53
2012-08-22,1451.7259548278803,27
2012-08-23,1448.0416011387235,27
2012-08-24,1452.0645252454426,27
2012-08-27,1456.8524298815323,31
2012-08-28,1455.9929527733186,29
2012-08-29,1421.2061235751753,27
2012-08-30,1389.7480244873734,21
2012-08-31,1369.9466110066553,19
2012-09-03,1341.1148985065818,19
2012-09-04,1313.8633079431381,19
2012-09-05,1300.5269376216606,17
2012-09-06,1288.4847884316264,17
2012-09-07,1286.8742255292716,17
2012-09-10,1276.1765048913196,19
2012-09-11,1266.1953346405373,17
2012-09-12,1265.0681181137502,19
2012-09-13,1261.8886645953223,17
2012-09-14,1260.6029570303556,17
2012-09-17,1252.9974762849681,17
2012-09-18,1251.2497959141508,17
2012-09-19,1253.5500041185962,17
2012-09-20,1258.9507186161968,19
2012-09-21,1262.0925957857146,17
2012-09-24,1265.9406292627173,17
2012-09-25,1269.4216938631084,17
2012-09-26,1275.454997916509,17
2012-09-27,1283.6489255229187,17
2012-09-28,1290.1843640950392,19
2012-10-01,1300.2391191424542,19
2012-10-02,1307.7531414144426,19
2012-10-03,1312.2356238457446,19
2012-10-04,1314.329757350866,19
2012-10-05,1317.472323341494,19
2012-10-08,1323.56302804957,19
2012-10-09,1329.19148014164,19
2012-10-10,1330.8441098388587,11
2012-10-11,1334.2160905253231,11
2012-10-12,1342.4770034366704,11
2012-10-15,1350.2731683244162,11
2012-10-16,1361.4550975642082,11
2012-10-17,1373.0874423250084,11
2012-10-18,1386.3671892302823,11
2012-10-19,1398.7482382611133,11
2012-10-22,1412.1683568743715,11
2012-10-23,1424.1150637111593,19
2012-10-24,1435.0992274060384,19
2012-10-25,1448.334727078937,19
2012-10-26,1458.5694355595776,19
2012-10-29,1468.0535914524482,19
2012-10-30,1479.9734091130724,19
2012-10-31,1493.2399829062358,19
2012-11-01,1504.549137073243,19
2012-11-02,1516.7942151523616,19
2012-11-05,1527.5703008334501,19
2012-11-06,1538.154897785901,19
2012-11-07,1548.2832752976412,19
2012-11-08,1559.4677572774547,19
2012-11-09,1571.8076976121492,19
2012-11-12,1583.4261021725376,19
2012-11-13,1594.7980018783794,11
2012-11-14,1606.728929327484,11
2012-11-15,1618.0971009820107,11
2012-11-16,1630.6908867249927,11
2012-11-19,1649.2327338924501,11
2012-11-20,1672.083576588152,11
2012-11-21,1697.8000959512983,17
2012-11-22,1723.3600877859974,19
2012-11-23,1745.1974730471602,19
2012-11-26,1769.0351545750955,19
2012-11-27,1786.9906251938646,19
2012-11-28,1817.7740940161068,19
2012-11-29,1833.4013418119032,13
2012-11-30,1843.2408061959227,13
2012-12-03,1841.2132856778173,11
2012-12-04,1838.3210205365149,11
2012-12-05,1838.9133124180396,13
2012-12-06,1843.9870844611069,13
2012-12-07,1855.3476207136646,1
2012-12-10,1854.5139894912863,19
2012-12-11,1867.9314670972653,19
2012-12-12,1870.0798974641798,19
2012-12-13,1879.379443491381,21
2012-12-14,1889.7209064265112,21
2012-12-17,1870.5380987479268,21
2012-12-18,1871.767642675556,21
2012-12-19,1867.7003483139574,21
2012-12-20,1859.0997125577694,21
2012-12-21,1841.677839303663,21
2012-12-24,1834.1072154584517,21
2012-12-25,1844.1375807558543,21
2012-12-26,1856.5608153153648,53
2012-12-27,1864.6506564423933,21
2012-12-28,1865.4228254060613,21
2012-12-31,1866.955054740145,21
2013-01-01,1877.9367322527764,21
2013-01-02,1892.686562612456,21
2013-01-03,1895.3841022260528,21
2013-01-04,1906.3911231415918,21
2013-01-07,1927.2466271496214,21
2013-01-08,1971.42475045818,21
2013-01-09,2020.1436747120629,57
2013-01-10,2057.0698373519053,25
2013-01-11,2071.108995431166,25
2013-01-14,2071.34267148977,27
2013-01-15,2066.3086931168973,5
2013-01-16,2049.336863451625,5
2013-01-17,2041.3183213677346,5
2013-01-18,2042.7524407637404,5
2013-01-21,2064.952428596232,5
2013-01-22,2072.471050223959,21
2013-01-23,2072.556180312743,27
2013-01-24,2079.7628469996794,27
2013-01-25,2088.010461950304,57
2013-01-28,2101.7915304740704,57
2013-01-29,2117.58832741505,57
2013-01-30,2137.236461999583,65
2013-01-31,2160.1501824668107,65
2013-02-01,2175.474070716946,57
2013-02-04,2196.0232234958407,57
2013-02-05,2216.161101651407,63
2013-02-06,2239.255605389293,63
2013-02-07,2253.615847208756,65
2013-02-08,2264.2856533703343,65
2013-02-11,2274.0245405996316,65
2013-02-12,2285.7214777549048,65
2013-02-13,2287.578850737906,57
2013-02-14,2292.466158110067,1
2013-02-15,2282.2687442036404,1
2013-02-18,2283.895560738692,1
2013-02-19,2288.2469361311605,1
2013-02-20,2275.373202706388,1
2013-02-21,2289.2756432485216,1
2013-02-22,2302.1897009692334,1
2013-02-25,2323.191280497822,1
2013-02-26,2334.977571884952,1
2013-02-27,2346.927901955257,1
2013-02-28,2348.880085436629,1
2013-03-01,2340.567880104755,1
2013-03-04,2344.7645268137844,1
2013-03-05,2355.3572836621006,1
2013-03-06,2353.7181544429855,1
2013-03-07,2360.0171527797506,1
2013-03-08,2375.5217819503096,1
2013-03-11,2381.1377917850527,1
2013-03-12,2389.796325418406,1
2013-03-13,2395.6064712029824,1
2013-03-14,2404.4316919517296,1
2013-03-15,2424.155774822722,1
2013-03-18,2442.232951408701,1
2013-03-19,2466.276163513692,1
2013-03-20,2491.1734840568124,1
2013-03-21,2475.4491217198747,1
2013-03-22,2501.605097357571,1
2013-03-25,2530.8382509599933,1
2013-03-26,2559.141572836032,1
2013-03-27,2574.042677881249,1
2013-03-28,2588.0562715699066,1
2013-03-29,2533.947640495976,1
2013-04-01,2557.2363572034155,1
2013-04-02,2576.6693863454425,1
2013-04-03,2600.3583966365604,1
2013-04-04,2619.2610444081015,1
2013-04-05,2643.5934553562442,1
2013-04-08,2664.465513442092,1
2013-04-09,2685.310366517118,1
2013-04-10,2713.6308852777156,1
2013-04-11,2751.078167930876,1
2013-04-12,2781.7521411401335,1
2013-04-15,2867.132558529921,1
2013-04-16,2923.601333726147,1
2013-04-17,3046.6981421272026,1
2013-04-18,3113.6573951891696,1
2013-04-19,3135.981004686517,1
2013-04-22,3143.62906289606,1
2013-04-23,3240.5206304026556,1
2013-04-24,3479.7092458697584,59
2013-04-25,3484.8220874654544,1
2013-04-26,3623.305466513987,1
2013-04-29,3614.5589301137447,1
2013-04-30,3630.3650215066236,1
2013-05-01,3639.213247261099,1
2013-05-02,3646.648882674596,1
2013-05-03,3658.6986076648373,1
2013-05-06,3661.434347560373,1
2013-05-07,3787.827258160319,1
2013-05-08,3774.807871019031,1
2013-05-09,3907.2974900038384,1
2013-05-10,3975.1779732189802,1
2013-05-13,4186.968241269009,1
2013-05-14,4588.748726537968,1
2013-05-15,4776.527484014261,1
2013-05-16,4257.666764506547,1
2013-05-17,4336.31383854936,1
2013-05-20,4629.931152166254,1
2013-05-21,4653.998897497749,1
2013-05-22,5253.9682232187715,1
2013-05-23,5356.514649722814,1
2013-05-24,5530.477526897565,1
2013-05-27,5645.3050548305955,57
2013-05-28,5725.29485630791,57
2013-05-29,5612.080818783227,1
2013-05-30,5519.4245240997325,1
2013-05-31,5604.973343718614,1
2013-06-03,5761.5878619636305,57
2013-06-04,5738.687637692204,57
2013-06-05,5708.2444237345235,57
2013-06-06,5681.154963840831,57
2013-06-07,5641.17262658042,57
2013-06-10,5614.501858232797,57
2013-06-11,5594.7604043507845,57
2013-06-12,5515.608295510042,57
2013-06-13,5414.0944467593845,57
2013-06-14,5306.23513229474,57
2013-06-17,5274.054645215452,57
2013-06-18,5282.770821178846,57
2013-06-19,5268.877620963178,57
2013-06-20,5255.066474982291,57
2013-06-21,5093.9759506874925,3
2013-06-24,4870.232338768862,1
2013-06-25,4879.856925918857,1
2013-06-26,4940.832112575639,3
2013-06-27,4985.375035004092,9
2013-06-28,5029.625677282261,57
2013-07-01,5053.800600043535,57
2013-07-02,5107.7047182521765,57
2013-07-03,5184.521541600639,57
2013-07-04,5308.234276053837,57
2013-07-05,5372.687338476449,57
2013-07-08,5427.966422977187,57
2013-07-09,5543.18478666438,57
2013-07-10,5299.400988842186,1
2013-07-11,5225.028351894748,1
2013-07-12,5273.376840188639,1
2013-07-15,5292.937247504676,1
2013-07-16,5307.563370800258,1
2013-07-17,5272.064213065886,1
2013-07-18,5252.160811857711,1
2013-07-19,4973.783242071409,1
2013-07-22,5047.1767898427415,1
2013-07-23,5127.298963841321,1
2013-07-24,5178.757374717036,1
2013-07-25,5231.9889016678635,1
2013-07-26,5283.792269774898,1
2013-07-29,5295.200158621405,1
2013-07-30,5145.0514972597475,1
2013-07-31,5240.115782198731,1
2013-08-01,5222.419129540069,1
2013-08-02,5257.476324336745,1
2013-08-05,5147.757226548294,1
2013-08-06,5043.064872544217,1
2013-08-07,5120.089905576642,1
2013-08-08,5074.5261653725465,1
2013-08-09,4798.640105540177,1
2013-08-12,4856.410556711079,1
2013-08-13,4971.359252367485,1
2013-08-14,4961.743650637443,1
2013-08-15,5065.006802354719,1
2013-08-16,5100.790428340862,1
