,results,K
2015-04-06,967.8543974326165,63
2015-04-07,966.732416741372,63
2015-04-08,970.029503072832,63
2015-04-09,974.4453055579539,63
2015-04-10,978.402100028937,61
2015-04-13,986.6583237770653,63
2015-04-14,996.7028751631987,61
2015-04-15,1008.2804043472668,61
2015-04-16,1021.953501585583,59
2015-04-17,1040.8795899478225,63
2015-04-20,1064.143343178707,63
2015-04-21,1091.9673337419563,63
2015-04-22,1123.6871456339527,61
2015-04-23,1160.016897431714,63
2015-04-24,1198.177776011995,63
2015-04-27,1251.6253473932995,63
2015-04-28,1300.5143221391272,63
2015-04-29,1341.6579634912982,63
2015-04-30,1379.0357388018997,61
2015-05-01,1413.9901110748515,61
2015-05-04,1440.8719042766866,61
2015-05-05,1495.9270360769704,61
2015-05-06,1551.8711590385021,61
2015-05-07,1595.3092431854127,61
2015-05-08,1638.568517238938,61
2015-05-11,1671.0068727496139,61
2015-05-12,1709.0879072703838,61
2015-05-13,1730.0085569673004,61
2015-05-14,1753.3465329927267,61
2015-05-15,1776.7742129278877,61
2015-05-18,1816.3646344238966,61
2015-05-19,1837.8849308195613,61
2015-05-20,1865.49816877564,63
2015-05-21,1879.9855065203271,63
2015-05-22,1894.9654912449876,63
2015-05-25,1912.8658047210156,63
2015-05-26,1937.35730258844,63
2015-05-27,1983.4772827012036,67
2015-05-28,2035.6406519592247,63
2015-05-29,2053.5407471374797,67
2015-06-01,2077.193412054537,63
2015-06-02,2108.2145797180433,63
2015-06-03,2152.3578660192197,67
2015-06-04,2191.2915548810565,59
2015-06-05,2233.3651904259295,59
2015-06-08,2280.015027881161,59
2015-06-09,2331.093391015591,59
2015-06-10,2381.786141668107,63
2015-06-11,2394.090720164603,59
2015-06-12,2431.095384860607,47
2015-06-15,2479.380868153791,59
2015-06-16,2517.7883692750947,59
2015-06-17,2581.6169202104784,61
2015-06-18,2617.9702678320705,63
2015-06-19,2632.4383198472287,63
2015-06-22,2667.315226901922,63
2015-06-23,2677.573704138263,63
2015-06-24,2684.9943424327757,63
2015-06-25,2687.7848971021126,63
2015-06-26,2689.1346278757023,63
2015-06-29,2667.666891476678,63
2015-06-30,2642.335586449219,63
2015-07-01,2610.6622251574872,63
2015-07-02,2564.3919409156983,5
2015-07-03,2523.764660306255,63
2015-07-06,2499.3237637006587,67
2015-07-07,2487.664165909408,67
2015-07-08,2505.263629384642,67
2015-07-09,2535.770605351882,67
2015-07-10,2552.6010642616443,65
2015-07-13,2553.626372802322,65
2015-07-14,2559.744263732629,67
2015-07-15,2565.820796835407,5
2015-07-16,2577.46927969424,67
2015-07-17,2577.6289716509805,67
2015-07-20,2542.9463580147585,67
2015-07-21,2489.219799428249,5
2015-07-22,2485.8385610393802,3
2015-07-23,2384.096653283512,3
2015-07-24,2289.3901349178477,5
2015-07-27,2199.472122269236,5
2015-07-28,2118.7718275341203,3
2015-07-29,2021.1892736855968,3
2015-07-30,1924.3474258524445,3
2015-07-31,1838.3812572342088,5
2015-08-03,1805.3649561892414,5
2015-08-04,1800.0991192533775,5
2015-08-05,1764.0487070387128,5
2015-08-06,1737.4734638030636,5
2015-08-07,1688.588778114559,5
2015-08-10,1650.4923496222068,5
2015-08-11,1613.4161228612525,5
2015-08-12,1506.3419220312499,5
2015-08-13,1472.961432970859,5
2015-08-14,1459.1118986133215,5
2015-08-17,1475.8610173703605,5
2015-08-18,1334.6166114228129,5
2015-08-19,1266.3053876207887,5
2015-08-20,1173.2198743933552,5
2015-08-21,1049.360960587073,3
2015-08-24,978.9916487542594,3
2015-08-25,902.3805997943366,3
2015-08-26,842.9970410129898,3
2015-08-27,766.2014926945329,3
2015-08-28,732.7078752646681,3
2015-08-31,695.0374875755574,9
2015-09-01,679.6844089310036,11
2015-09-02,664.6803696184747,9
2015-09-03,640.4759144740709,9
2015-09-04,623.2602897411203,9
2015-09-07,624.9052790508649,9
2015-09-08,614.2477204968212,17
2015-09-09,607.8438241139182,17
2015-09-10,609.0908271346462,17
2015-09-11,610.2652186382658,17
2015-09-14,611.5724733745478,17
2015-09-15,613.1981367931268,17
2015-09-16,619.3835465270452,17
2015-09-17,627.7346036146816,17
2015-09-18,635.5434227502828,17
2015-09-21,647.6521016630871,17
2015-09-22,656.0847084075517,17
2015-09-23,673.617081987296,17
2015-09-24,707.8269623461805,11
2015-09-25,746.0868064964474,11
2015-09-28,810.2726163545403,11
2015-09-29,879.7031065555534,11
2015-09-30,935.9242303467263,11
2015-10-01,981.4664668322168,9
2015-10-02,1052.821594425492,3
2015-10-05,1065.210934893648,3
2015-10-06,1076.6829859829181,3
2015-10-07,1120.9852619158673,3
2015-10-08,1179.681334256249,3
2015-10-09,1160.8297990377712,3
2015-10-12,1217.1954156231811,3
2015-10-13,1106.8500199037328,3
2015-10-14,1078.3085134551193,3
2015-10-15,1015.8326223885584,1
2015-10-16,952.9468871798155,1
2015-10-19,952.0798471331318,3
2015-10-20,965.6360241044831,3
2015-10-21,949.745168926017,11
2015-10-22,934.4548137249856,17
2015-10-23,908.7185299534078,17
2015-10-26,888.6741669098918,17
2015-10-27,877.0987757765893,17
2015-10-28,877.7955807439986,17
2015-10-29,890.7869013519753,17
2015-10-30,901.1786732757914,17
2015-11-02,883.9936674275839,17
2015-11-03,850.6777785089778,17
2015-11-04,808.7539228221615,25
2015-11-05,773.3466620932714,25
2015-11-06,759.0479609718113,29
2015-11-09,765.6729921293614,29
2015-11-10,783.3131926246751,31
2015-11-11,800.0529944812796,31
2015-11-12,808.5766108126394,31
2015-11-13,822.0583162286878,39
2015-11-16,826.1957640738725,31
2015-11-17,827.1916165863702,31
2015-11-18,831.9972112609644,31
2015-11-19,845.6107222532264,31
2015-11-20,860.8823996703277,31
2015-11-23,874.616121713747,29
2015-11-24,888.6860155412313,29
2015-11-25,901.6837001102525,31
2015-11-26,914.9384066602278,31
2015-11-27,938.7364111842392,25
2015-11-30,961.4792100827067,25
2015-12-01,986.3929546862435,25
2015-12-02,1053.66838621255,25
2015-12-03,1108.5535753346971,17
2015-12-04,1152.4722007960372,17
2015-12-07,1223.9329872573633,17
2015-12-08,1292.1686536852053,31
2015-12-09,1331.93902411431,11
2015-12-10,1358.2518839028244,17
2015-12-11,1379.3904734724638,11
2015-12-14,1398.5068919741086,11
2015-12-15,1403.8118094077013,17
2015-12-16,1409.3172173534879,11
2015-12-17,1389.1612465919056,17
2015-12-18,1340.638962749423,17
2015-12-21,1309.9333431110483,17
2015-12-22,1281.7352386116004,17
2015-12-23,1256.7263103700354,17
2015-12-24,1230.5264557135147,17
2015-12-25,1216.2438673563804,25
2015-12-28,1198.1913134678578,25
2015-12-29,1190.0281463313033,25
2015-12-30,1159.2133127325358,25
2015-12-31,1124.841147280971,29
2016-01-01,1104.5507175608504,29
2016-01-04,1090.9501538919797,29
2016-01-05,1092.5962015459104,29
2016-01-06,1085.3709652990171,29
2016-01-07,1082.9325335500482,29
2016-01-08,1083.0549490308924,29
2016-01-11,1092.312650409792,29
2016-01-12,1095.2579606226143,29
2016-01-13,1102.0302087965445,29
2016-01-14,1105.241238083445,29
2016-01-15,1109.7717952216117,29
2016-01-18,1114.464367131076,29
2016-01-19,1107.1627758807365,29
2016-01-20,1111.1226089497159,29
2016-01-21,1116.50023198538,29
2016-01-22,1125.0611449840558,29
2016-01-25,1132.4292110354909,29
2016-01-26,1137.5418399698572,29
